visitorid,recency,frequency,recency_score,frequency_score,RF_SCORE,segment,itemid,day_of_week,hour_of_day,purchased,total_events,total_purchases,last_purchase_timestamp,interaction_density,popularity_percentile,time_since_last_purchase
198270,1,3300,5,5,55,champions,355464,3,23,0,20,1,2015-09-12 17:13:03.701,0.05,0.9652537001033774,3045
479106,2,0,5,2,52,potential_loyalists,91776,4,21,0,55,0,2015-09-17 20:22:02.846,0.0,0.47442366024138416,3040
1329242,2,11,5,5,55,champions,179601,1,18,0,774,11,2015-09-17 13:24:27.908,0.014211886304909561,0.999597976695411,3041
1326048,4,8,4,5,45,loyal_customers,297886,2,1,0,18,0,2015-09-15 02:12:24.853,0.0,0.47442366024138416,3043
338217,10,0,2,1,21,hibernating,260170,4,17,0,20,0,2015-09-09 19:26:36.022,0.0,0.47442366024138416,3048
1404827,9,1,2,4,24,at_Risk,8748,0,16,0,72,1,2015-09-01 19:43:35.245,0.013888888888888888,0.9652537001033774,3056
1002240,63,0,1,3,13,at_Risk,464990,5,4,0,1,0,2015-07-18 04:12:43.820,0.0,0.47442366024138416,3102
1109116,2,4,5,5,55,champions,346398,3,23,0,29,0,2015-08-05 17:52:19.525,0.0,0.47442366024138416,3083
1319731,5,0,3,4,34,loyal_customers,166138,1,2,0,221,0,2015-09-14 03:12:35.212,0.0,0.47442366024138416,3044
917378,19,0,2,3,23,at_Risk,382427,0,21,0,8,0,2015-08-31 21:53:52.999,0.0,0.47442366024138416,3057
704644,4,0,4,2,42,potential_loyalists,256852,3,17,0,141,0,2015-09-15 15:18:21.871,0.0,0.47442366024138416,3042
859533,2,18,5,5,55,champions,339808,3,23,0,308,6,2015-09-17 21:22:56.300,0.01948051948051948,0.9984429573600044,3040
326162,2,8,5,5,55,champions,463693,5,20,0,51,2,2015-09-16 20:05:57.719,0.0392156862745098,0.9864971220236449,3041
1203916,1,15,5,5,55,champions,105371,3,1,0,28,1,2015-09-17 17:00:25.325,0.03571428571428571,0.9652537001033774,3040
1247489,33,0,1,4,14,at_Risk,354676,4,0,0,259,0,2015-08-17 03:50:18.592,0.0,0.47442366024138416,3072
898056,1,18,5,5,55,champions,161623,4,18,0,1072,6,2015-09-18 00:23:38.112,0.005597014925373134,0.9984429573600044,3040
97937,46,0,1,1,11,hibernating,129540,0,0,0,7,0,2015-08-04 06:52:35.267,0.0,0.47442366024138416,3085
360934,2,3,5,5,55,champions,4538,0,19,0,121,3,2015-09-17 23:26:46.077,0.024793388429752067,0.9933208826644998,3040
321094,47,0,1,1,11,hibernating,158917,5,0,0,34,0,2015-08-03 23:22:36.782,0.0,0.47442366024138416,3085
1237101,5,0,3,4,34,loyal_customers,119792,5,13,0,13,0,2015-09-14 20:56:33.150,0.0,0.47442366024138416,3043
1111539,64,0,1,3,13,at_Risk,315935,0,6,0,2,0,2015-07-17 18:08:24.459,0.0,0.47442366024138416,3102
1068603,6,2,3,5,35,loyal_customers,451500,0,17,0,55,0,2015-09-13 02:15:03.336,0.0,0.47442366024138416,3045
695479,1,51,5,5,55,champions,10173,5,16,0,150,1,2015-09-17 18:07:29.108,0.006666666666666667,0.9652537001033774,3040
731151,3,138,4,5,45,loyal_customers,312728,2,21,0,1155,46,2015-09-16 15:55:05.920,0.03982683982683983,0.9999851102479782,3041
676516,2,7,5,5,55,champions,49257,3,2,0,203,7,2015-09-17 07:17:32.347,0.034482758620689655,0.9988832685983638,3041
808030,2,0,5,3,53,potential_loyalists,194676,3,13,0,7,0,2015-08-22 17:34:58.537,0.0,0.47442366024138416,3066
407611,8,0,3,2,32,about_to_sleep,288930,2,1,0,4,0,2015-09-11 19:36:24.654,0.0,0.47442366024138416,3046
1088737,2,3,5,5,55,champions,78629,1,17,0,35,0,2015-07-16 22:04:53.853,0.0,0.47442366024138416,3103
828896,10,0,2,3,23,at_Risk,432479,0,18,0,28,0,2015-09-09 15:47:25.188,0.0,0.47442366024138416,3048
857508,2,1,5,4,54,champions,347020,6,4,0,10,0,2015-09-05 11:46:16.950,0.0,0.47442366024138416,3053
215606,82,0,1,1,11,hibernating,152515,0,23,0,1,0,2015-06-29 23:37:23.491,0.0,0.47442366024138416,3120
564083,6,2,3,5,35,loyal_customers,325838,5,5,0,12,0,2015-08-15 17:56:25.801,0.0,0.47442366024138416,3073
1115564,2,26,5,5,55,champions,202168,3,13,0,107,2,2015-09-17 21:35:48.180,0.018691588785046728,0.9864971220236449,3040
538382,1,13,5,5,55,champions,230616,1,3,0,247,5,2015-09-17 16:05:19.649,0.020242914979757085,0.9976814528994601,3040
590432,3,0,4,2,42,potential_loyalists,253913,2,20,0,35,0,2015-09-16 14:23:05.884,0.0,0.47442366024138416,3041
153167,2,8,5,5,55,champions,133814,0,21,0,907,5,2015-09-17 18:41:31.458,0.005512679162072767,0.9976814528994601,3040
710930,2,0,5,2,52,potential_loyalists,329146,0,4,0,212,0,2015-09-17 15:00:51.094,0.0,0.47442366024138416,3040
76231,7,2,3,4,34,loyal_customers,306836,4,4,0,41,0,2015-08-23 03:56:41.784,0.0,0.47442366024138416,3066
165372,2,0,5,1,51,new_customers,43397,0,5,0,35,0,2015-09-17 16:31:41.715,0.0,0.47442366024138416,3040
865339,65,0,1,3,13,at_Risk,343479,0,17,0,10,0,2015-07-16 14:16:55.918,0.0,0.47442366024138416,3104
150396,3,3,4,5,45,loyal_customers,432793,0,20,0,111,1,2015-09-16 15:21:27.458,0.009009009009009009,0.9652537001033774,3041
895999,1,8336,5,5,55,champions,342159,4,18,0,13,1,2015-07-16 15:42:43.409,0.07692307692307693,0.9652537001033774,3103
211776,11,0,2,1,21,hibernating,37699,3,3,0,25,0,2015-09-08 20:58:50.911,0.0,0.47442366024138416,3049
1216180,7,0,3,4,34,loyal_customers,260523,5,15,0,21,0,2015-09-12 15:46:30.831,0.0,0.47442366024138416,3045
892013,1,1102,5,5,55,champions,451301,1,0,0,2,0,2015-09-06 00:28:18.250,0.0,0.47442366024138416,3052
227328,36,0,1,1,11,hibernating,337312,4,4,0,3,0,2015-08-14 04:56:25.217,0.0,0.47442366024138416,3075
609120,5,0,3,2,32,about_to_sleep,170029,1,13,0,37,0,2015-09-14 23:57:48.472,0.0,0.47442366024138416,3043
521429,2,33,5,5,55,champions,248766,3,20,0,93,1,2015-09-17 13:13:29.076,0.010752688172043012,0.9652537001033774,3041
455498,30,0,1,2,12,hibernating,229237,4,1,0,4,0,2015-08-20 20:11:46.121,0.0,0.47442366024138416,3068
727983,26,0,1,2,12,hibernating,26851,0,20,0,3,0,2015-08-24 20:34:22.492,0.0,0.47442366024138416,3064
1344674,6,2,3,5,35,loyal_customers,53716,3,0,0,38,0,2015-09-02 17:47:13.359,0.0,0.47442366024138416,3055
330059,7,0,3,1,31,about_to_sleep,48552,1,15,0,50,0,2015-09-12 18:40:54.213,0.0,0.47442366024138416,3045
864143,2,0,5,3,53,potential_loyalists,363881,3,21,0,23,0,2015-09-17 21:50:11.695,0.0,0.47442366024138416,3040
1378377,6,1,3,4,34,loyal_customers,21746,2,4,0,228,1,2015-09-13 07:27:00.567,0.0043859649122807015,0.9652537001033774,3045
861837,5,0,3,3,33,need_attention,133991,0,0,0,6,0,2015-09-14 17:39:15.998,0.0,0.47442366024138416,3043
356348,3,0,4,1,41,promising,384940,0,15,0,78,0,2015-09-16 19:25:08.912,0.0,0.47442366024138416,3041
710338,1,855,5,5,55,champions,428648,0,19,0,99,0,2015-09-17 17:29:13.935,0.0,0.47442366024138416,3040
1149804,3,30,4,5,45,loyal_customers,272455,5,6,0,498,5,2015-09-16 15:29:56.863,0.010040160642570281,0.9976814528994601,3041
722706,2,75,5,5,55,champions,99956,3,4,0,33,1,2015-09-01 22:17:25.389,0.030303030303030304,0.9652537001033774,3056
877533,2,26,5,5,55,champions,80450,3,21,0,20,0,2015-09-13 05:39:43.568,0.0,0.47442366024138416,3045
193381,22,3,2,5,25,cant_loose,376974,2,17,0,140,3,2015-08-28 00:52:17.940,0.02142857142857143,0.9933208826644998,3061
293051,2,111,5,5,55,champions,94975,0,2,0,61,0,2015-08-01 22:27:19.474,0.0,0.47442366024138416,3087
1117946,12,0,2,3,23,at_Risk,77955,4,16,0,113,0,2015-09-07 05:13:01.485,0.0,0.47442366024138416,3051
1287309,2,1,5,4,54,champions,323860,3,18,0,11,0,2015-09-11 22:45:18.193,0.0,0.47442366024138416,3046
601295,10,0,2,2,22,hibernating,193855,2,3,0,18,0,2015-09-09 03:36:48.141,0.0,0.47442366024138416,3049
286869,5,0,3,1,31,about_to_sleep,359547,2,3,0,103,0,2015-09-14 13:46:25.736,0.0,0.47442366024138416,3044
245705,1,0,5,1,51,new_customers,371528,4,21,0,29,0,2015-07-26 03:24:35.061,0.0,0.47442366024138416,3094
592578,3,1,4,4,44,loyal_customers,361038,4,17,0,93,1,2015-09-11 10:32:53.773,0.010752688172043012,0.9652537001033774,3047
62754,2,17,5,5,55,champions,391917,2,12,0,140,1,2015-07-27 22:41:22.288,0.007142857142857143,0.9652537001033774,3092
628774,13,0,2,2,22,hibernating,306148,5,20,0,18,0,2015-07-12 02:26:19.576,0.0,0.47442366024138416,3108
686337,6,81,3,5,35,loyal_customers,257040,2,5,0,1647,27,2015-09-13 20:35:54.690,0.01639344262295082,0.9999255512398909,3044
183859,4,16,4,5,45,loyal_customers,428257,3,21,0,424,8,2015-09-15 17:54:34.116,0.018867924528301886,0.9991683009942101,3042
1013751,3,10,4,5,45,loyal_customers,55731,4,4,0,44,1,2015-09-08 05:13:25.767,0.022727272727272728,0.9652537001033774,3050
584097,35,0,1,2,12,hibernating,25116,1,21,0,4,0,2015-08-12 23:53:15.610,0.0,0.47442366024138416,3076
854386,17,0,2,3,23,at_Risk,84262,3,20,0,22,0,2015-08-11 03:27:00.258,0.0,0.47442366024138416,3078
296812,10,0,2,1,21,hibernating,426633,1,4,0,10,0,2015-09-08 04:21:55.932,0.0,0.47442366024138416,3050
812273,4,1,4,4,44,loyal_customers,158603,0,3,0,158,0,2015-09-13 18:14:42.702,0.0,0.47442366024138416,3044
352513,3,20,4,5,45,loyal_customers,377810,5,0,0,136,0,2015-09-01 05:19:52.779,0.0,0.47442366024138416,3057
1123869,4,0,4,3,43,potential_loyalists,66076,6,3,0,93,0,2015-09-15 20:14:02.603,0.0,0.47442366024138416,3042
1020055,6,0,3,3,33,need_attention,142217,1,17,0,10,0,2015-09-13 15:41:16.168,0.0,0.47442366024138416,3044
722101,6,1,3,4,34,loyal_customers,334432,5,2,0,54,1,2015-09-13 05:21:23.818,0.018518518518518517,0.9652537001033774,3045
1079179,4,0,4,3,43,potential_loyalists,312434,0,3,0,18,0,2015-09-15 00:44:17.978,0.0,0.47442366024138416,3043
312736,75,0,1,1,11,hibernating,411315,0,2,0,4,0,2015-07-06 02:47:36.432,0.0,0.47442366024138416,3114
717659,1,10,5,5,55,champions,423489,0,3,0,54,0,2015-08-30 09:21:36.180,0.0,0.47442366024138416,3059
69712,2,26,5,5,55,champions,96680,2,18,0,250,3,2015-09-14 02:27:24.824,0.012,0.9933208826644998,3044
208577,31,0,1,1,11,hibernating,189770,1,22,0,6,0,2015-08-19 17:18:13.764,0.0,0.47442366024138416,3069
894747,1,98,5,5,55,champions,75167,1,19,0,10,0,2015-09-13 22:42:40.802,0.0,0.47442366024138416,3044
149794,2,27,5,5,55,champions,150215,5,1,0,182,9,2015-09-09 22:49:13.997,0.04945054945054945,0.9993512322333352,3048
223972,2,14,5,5,55,champions,172497,4,14,0,122,0,2015-08-24 19:53:08.444,0.0,0.47442366024138416,3064
1264929,43,0,1,4,14,at_Risk,229114,1,4,0,14,0,2015-08-07 23:27:04.669,0.0,0.47442366024138416,3081
380191,9,0,2,1,21,hibernating,266858,1,21,0,8,0,2015-09-10 03:10:30.209,0.0,0.47442366024138416,3048
1351188,1,18,5,5,55,champions,422671,2,15,0,368,7,2015-09-17 19:27:39.527,0.019021739130434784,0.9988832685983638,3040
327862,4,3,4,5,45,loyal_customers,107195,4,13,0,206,1,2015-09-15 20:47:22.717,0.0048543689320388345,0.9652537001033774,3042
579622,9,0,2,2,22,hibernating,194943,1,0,0,11,0,2015-09-10 16:50:19.453,0.0,0.47442366024138416,3047
1111614,2,21,5,5,55,champions,369194,2,22,0,166,1,2015-09-16 04:17:04.743,0.006024096385542169,0.9652537001033774,3042
297513,2,4,5,5,55,champions,63102,2,20,0,219,4,2015-09-17 20:29:33.912,0.0182648401826484,0.9962414011682074,3040
66424,4,7,4,5,45,loyal_customers,394518,2,20,0,153,3,2015-09-15 18:06:28.911,0.0196078431372549,0.9933208826644998,3042
820254,4,68,4,5,45,loyal_customers,51354,3,19,0,382,11,2015-09-15 07:00:13.248,0.028795811518324606,0.999597976695411,3043
1170576,68,0,1,3,13,at_Risk,361432,6,7,0,4,0,2015-07-13 01:28:10.316,0.0,0.47442366024138416,3107
22782,2,10,5,5,55,champions,36965,5,19,0,95,0,2015-09-17 15:40:40.403,0.0,0.47442366024138416,3040
387225,33,1,1,4,14,at_Risk,155440,5,4,0,31,1,2015-08-17 01:50:19.587,0.03225806451612903,0.9652537001033774,3072
1032959,2,5,5,5,55,champions,19976,1,8,0,238,1,2015-09-16 02:54:51.944,0.004201680672268907,0.9652537001033774,3042
749676,3,0,4,2,42,potential_loyalists,91363,0,17,0,134,0,2015-09-16 18:05:59.653,0.0,0.47442366024138416,3041
712627,34,0,1,2,12,hibernating,1799,2,15,0,14,0,2015-08-16 01:01:17.151,0.0,0.47442366024138416,3073
243066,3,21,4,5,45,loyal_customers,123964,6,2,0,109,2,2015-09-09 15:56:17.960,0.01834862385321101,0.9864971220236449,3048
846379,2,16,5,5,55,champions,172894,6,16,0,442,13,2015-09-17 17:12:55.911,0.029411764705882353,0.9997447471081975,3040
779258,2,48,5,5,55,champions,118199,6,20,0,274,2,2015-09-17 12:43:18.185,0.0072992700729927005,0.9864971220236449,3041
1142218,10,0,2,3,23,at_Risk,90016,3,23,0,1,0,2015-07-16 23:16:22.129,0.0,0.47442366024138416,3103
965354,5,0,3,3,33,need_attention,160376,6,20,0,18,0,2015-09-09 15:40:52.899,0.0,0.47442366024138416,3048
474308,1,73,5,5,55,champions,262186,2,16,0,136,1,2015-08-27 15:12:58.441,0.007352941176470588,0.9652537001033774,3061
1041921,72,0,1,3,13,at_Risk,133759,3,22,0,2,0,2015-07-09 22:11:44.018,0.0,0.47442366024138416,3110
1060630,2,28,5,5,55,champions,458891,1,3,0,31,0,2015-09-07 03:20:36.633,0.0,0.47442366024138416,3051
1167763,6,0,3,3,33,need_attention,381554,1,16,0,7,0,2015-09-13 14:52:52.240,0.0,0.47442366024138416,3044
837289,1,29,5,5,55,champions,12765,2,23,0,410,4,2015-09-15 13:43:29.886,0.00975609756097561,0.9962414011682074,3043
325099,68,0,1,1,11,hibernating,383246,0,0,0,3,0,2015-07-13 00:20:58.111,0.0,0.47442366024138416,3107
1209912,2,0,5,4,54,champions,171436,6,13,0,32,0,2015-09-17 01:51:13.630,0.0,0.47442366024138416,3041
214418,2,2,5,4,54,champions,277749,6,20,0,69,1,2015-09-12 14:20:44.573,0.014492753623188406,0.9652537001033774,3045
1240024,2,8,5,5,55,champions,77439,1,20,0,70,0,2015-09-05 07:08:48.438,0.0,0.47442366024138416,3053
1295447,8,0,3,4,34,loyal_customers,270930,1,3,0,4,0,2015-09-11 02:46:15.630,0.0,0.47442366024138416,3047
1184504,3,5,4,5,45,loyal_customers,165773,3,5,0,171,1,2015-09-16 04:33:20.718,0.005847953216374269,0.9652537001033774,3042
651435,9,0,2,2,22,hibernating,291777,2,5,0,31,0,2015-09-10 22:00:18.304,0.0,0.47442366024138416,3047
529843,1,6,5,5,55,champions,286647,4,22,0,81,2,2015-09-08 21:44:19.496,0.024691358024691357,0.9864971220236449,3049
125444,19,0,2,1,21,hibernating,375492,4,20,0,272,0,2015-08-31 23:08:00.467,0.0,0.47442366024138416,3057
817845,2,87,5,5,55,champions,293101,2,22,0,116,1,2015-09-16 01:40:39.444,0.008620689655172414,0.9652537001033774,3042
652151,1,0,5,2,52,potential_loyalists,199838,3,4,0,175,0,2015-09-04 04:21:32.812,0.0,0.47442366024138416,3054
369736,2,40,5,5,55,champions,256721,2,4,0,247,8,2015-09-17 23:49:44.264,0.032388663967611336,0.9991683009942101,3040
288831,1,18,5,5,55,champions,277943,0,7,0,125,6,2015-09-14 18:32:37.688,0.048,0.9984429573600044,3043
499258,13,0,2,2,22,hibernating,159350,1,7,0,28,0,2015-09-06 18:18:39.530,0.0,0.47442366024138416,3051
1142928,9,3,2,5,25,cant_loose,240708,6,4,0,158,3,2015-09-10 03:36:35.535,0.0189873417721519,0.9933208826644998,3048
1317841,3,0,4,4,44,loyal_customers,232919,2,1,0,80,0,2015-09-16 17:09:29.373,0.0,0.47442366024138416,3041
868932,4,0,4,3,43,potential_loyalists,300778,1,15,0,84,0,2015-09-15 20:28:07.444,0.0,0.47442366024138416,3042
168216,3,0,4,1,41,promising,430403,1,22,0,109,0,2015-09-16 00:01:41.540,0.0,0.47442366024138416,3042
474354,2,10,5,5,55,champions,407917,2,15,0,33,0,2015-09-08 07:09:03.663,0.0,0.47442366024138416,3050
396150,2,15,5,5,55,champions,455804,6,10,0,299,4,2015-09-15 05:45:33.912,0.013377926421404682,0.9962414011682074,3043
700344,3,0,4,2,42,potential_loyalists,112715,1,1,0,61,0,2015-09-16 17:05:34.901,0.0,0.47442366024138416,3041
412353,37,4,1,5,15,cant_loose,293767,4,17,0,25,2,2015-08-13 17:56:18.791,0.08,0.9864971220236449,3075
1167069,1,6,5,5,55,champions,166179,6,20,0,65,0,2015-09-11 19:04:47.635,0.0,0.47442366024138416,3046
670562,3,2,4,5,45,loyal_customers,303870,5,22,0,42,2,2015-09-16 22:37:35.816,0.047619047619047616,0.9864971220236449,3041
391788,2,4,5,5,55,champions,398714,3,19,0,34,2,2015-09-06 17:53:14.410,0.058823529411764705,0.9864971220236449,3051
635401,4,5,4,5,45,loyal_customers,35023,4,19,0,9,0,2015-08-30 02:40:40.454,0.0,0.47442366024138416,3059
702540,84,0,1,2,12,hibernating,397478,2,0,0,6,0,2015-06-27 03:48:19.193,0.0,0.47442366024138416,3123
576634,5,0,3,2,32,about_to_sleep,256381,6,8,0,13,0,2015-09-14 06:08:04.725,0.0,0.47442366024138416,3044
464575,18,0,2,2,22,hibernating,402212,2,21,0,9,0,2015-09-01 19:10:33.646,0.0,0.47442366024138416,3056
890980,1,4651,5,5,55,champions,437371,4,22,0,64,4,2015-07-20 19:29:06.765,0.0625,0.9962414011682074,3099
426082,2,10,5,5,55,champions,334714,5,15,0,83,2,2015-09-17 17:57:26.894,0.024096385542168676,0.9864971220236449,3040
976693,7,0,3,3,33,need_attention,407837,4,3,0,87,0,2015-09-12 12:34:22.979,0.0,0.47442366024138416,3046
400495,4,1,4,4,44,loyal_customers,438305,4,16,0,11,0,2015-09-05 23:04:27.328,0.0,0.47442366024138416,3052
535020,23,0,1,2,12,hibernating,157993,0,5,0,10,0,2015-08-27 22:09:46.217,0.0,0.47442366024138416,3061
116008,7,0,3,1,31,about_to_sleep,37967,0,4,0,21,0,2015-09-12 01:27:59.082,0.0,0.47442366024138416,3046
459281,5,0,3,2,32,about_to_sleep,112548,0,4,0,39,0,2015-09-14 04:50:16.717,0.0,0.47442366024138416,3044
875443,77,0,1,3,13,at_Risk,53288,0,16,0,17,0,2015-07-04 07:06:51.866,0.0,0.47442366024138416,3116
788865,11,0,2,2,22,hibernating,184748,3,17,0,30,0,2015-09-08 03:42:03.878,0.0,0.47442366024138416,3050
375408,12,5,2,5,25,cant_loose,281211,2,1,0,162,5,2015-09-07 18:37:54.795,0.030864197530864196,0.9976814528994601,3050
1401972,4,0,4,4,44,loyal_customers,198664,4,5,0,113,0,2015-09-15 05:03:54.166,0.0,0.47442366024138416,3043
1033759,2,0,5,3,53,potential_loyalists,290250,6,23,0,634,0,2015-09-17 19:17:36.820,0.0,0.47442366024138416,3040
1332897,11,0,2,4,24,at_Risk,62040,2,16,0,5,0,2015-09-08 22:18:32.998,0.0,0.47442366024138416,3049
1236158,1,80,5,5,55,champions,9877,2,6,0,1162,25,2015-09-18 02:28:32.168,0.021514629948364887,0.9999170428101641,3040
155832,4,9,4,5,45,loyal_customers,140037,6,7,0,39,1,2015-09-12 23:01:03.899,0.02564102564102564,0.9652537001033774,3045
77998,85,0,1,1,11,hibernating,100302,4,23,0,1,0,2015-06-26 23:18:03.488,0.0,0.47442366024138416,3123
717723,2,19,5,5,55,champions,175356,4,14,0,489,2,2015-09-15 21:57:20.099,0.00408997955010225,0.9864971220236449,3042
633979,2,13,5,5,55,champions,444712,3,21,0,158,4,2015-08-30 18:57:40.315,0.02531645569620253,0.9962414011682074,3058
1352374,8,12,3,5,35,loyal_customers,260546,0,13,0,88,1,2015-09-09 19:10:44.668,0.011363636363636364,0.9652537001033774,3048
371253,24,0,1,1,11,hibernating,67861,5,0,0,30,0,2015-08-26 13:23:54.722,0.0,0.47442366024138416,3063
720915,71,0,1,2,12,hibernating,453693,0,13,0,1,0,2015-06-01 13:37:49.724,0.0,0.47442366024138416,3149
1031385,9,0,2,3,23,at_Risk,460326,0,3,0,2,0,2015-09-10 02:08:08.271,0.0,0.47442366024138416,3048
798956,3,6,4,5,45,loyal_customers,397949,5,19,0,63,3,2015-09-16 20:40:49.426,0.047619047619047616,0.9933208826644998,3041
1142191,1,742,5,5,55,champions,283115,0,21,0,438,7,2015-09-18 02:22:55.564,0.01598173515981735,0.9988832685983638,3040
610662,14,0,2,2,22,hibernating,133873,6,4,0,6,0,2015-09-05 01:20:54.189,0.0,0.47442366024138416,3053
255173,1,0,5,1,51,new_customers,298009,0,11,0,1642,0,2015-09-18 02:18:47.278,0.0,0.47442366024138416,3040
1130706,12,0,2,3,23,at_Risk,49465,0,0,0,11,0,2015-09-07 17:56:34.459,0.0,0.47442366024138416,3050
1242582,7,0,3,4,34,loyal_customers,408846,5,21,0,65,0,2015-09-12 20:12:54.344,0.0,0.47442366024138416,3045
46535,1,505,5,5,55,champions,455804,1,18,0,299,4,2015-09-15 05:45:33.912,0.013377926421404682,0.9962414011682074,3043
1238878,4,0,4,4,44,loyal_customers,460970,1,20,0,9,0,2015-09-15 20:29:41.753,0.0,0.47442366024138416,3042
1112770,36,1,1,4,14,at_Risk,15903,0,22,0,82,1,2015-08-14 05:56:26.027,0.012195121951219513,0.9652537001033774,3075
953296,67,0,1,3,13,at_Risk,201046,2,0,0,4,0,2015-07-14 05:46:27.620,0.0,0.47442366024138416,3106
496672,11,0,2,2,22,hibernating,361213,1,21,0,18,0,2015-09-08 22:32:58.331,0.0,0.47442366024138416,3049
435144,3,14,4,5,45,loyal_customers,40970,0,23,1,41,3,2015-09-16 21:20:22.079,0.07317073170731707,0.9933208826644998,3041
836635,1,7098,5,5,55,champions,118753,2,23,0,9,0,2015-08-19 16:34:09.128,0.0,0.47442366024138416,3069
639266,4,0,4,2,42,potential_loyalists,27369,1,4,0,5,0,2015-07-26 05:46:22.268,0.0,0.47442366024138416,3094
1025840,2,0,5,3,53,potential_loyalists,413166,4,4,0,670,0,2015-09-17 18:23:32.085,0.0,0.47442366024138416,3040
660420,8,0,3,2,32,about_to_sleep,101081,6,0,0,5,0,2015-08-02 00:54:48.185,0.0,0.47442366024138416,3087
73449,1,988,5,5,55,champions,50745,0,17,0,57,2,2015-07-20 21:58:13.167,0.03508771929824561,0.9864971220236449,3099
1050223,3,2,4,5,45,loyal_customers,203040,3,17,0,70,0,2015-09-16 23:11:35.834,0.0,0.47442366024138416,3041
841939,1,1323,5,5,55,champions,122604,0,18,0,770,13,2015-09-18 01:23:08.700,0.016883116883116882,0.9997447471081975,3040
682858,2,3,5,5,55,champions,57841,2,2,0,117,3,2015-09-17 04:30:25.568,0.02564102564102564,0.9933208826644998,3041
974183,1,4,5,5,55,champions,176995,6,16,0,140,2,2015-09-18 02:56:49.616,0.014285714285714285,0.9864971220236449,3040
1218962,2,8,5,5,55,champions,218696,4,16,0,6,0,2015-09-16 19:58:01.851,0.0,0.47442366024138416,3041
176640,4,0,4,1,41,promising,334539,2,3,0,29,0,2015-09-15 17:53:23.124,0.0,0.47442366024138416,3042
1047275,1,31,5,5,55,champions,289844,6,17,0,109,1,2015-08-30 17:48:01.409,0.009174311926605505,0.9652537001033774,3058
172473,10,0,2,1,21,hibernating,76331,2,21,0,50,0,2015-09-09 17:04:25.959,0.0,0.47442366024138416,3048
1105239,3,4,4,5,45,loyal_customers,330506,5,15,0,515,4,2015-09-16 17:13:23.264,0.007766990291262136,0.9962414011682074,3041
765686,2,0,5,2,52,potential_loyalists,116248,6,1,0,201,0,2015-09-17 02:55:40.236,0.0,0.47442366024138416,3041
1241958,16,0,2,4,24,at_Risk,233991,5,2,0,3,0,2015-09-03 17:48:12.322,0.0,0.47442366024138416,3054
45144,3,5,4,5,45,loyal_customers,291877,2,5,0,643,5,2015-09-16 04:32:34.617,0.007776049766718507,0.9976814528994601,3042
1236877,2,1,5,4,54,champions,257551,0,7,0,107,1,2015-09-17 06:33:28.502,0.009345794392523364,0.9652537001033774,3041
236271,5,0,3,1,31,about_to_sleep,165198,6,22,0,83,0,2015-09-13 16:18:40.194,0.0,0.47442366024138416,3044
954313,2,0,5,3,53,potential_loyalists,345452,4,7,0,74,0,2015-09-17 23:14:16.560,0.0,0.47442366024138416,3040
874595,8,0,3,3,33,need_attention,171907,3,20,0,16,0,2015-09-11 22:01:17.454,0.0,0.47442366024138416,3046
579166,4,1,4,4,44,loyal_customers,323030,6,15,0,112,1,2015-09-15 22:53:24.462,0.008928571428571428,0.9652537001033774,3042
1080524,2,11,5,5,55,champions,179601,4,14,0,774,11,2015-09-17 13:24:27.908,0.014211886304909561,0.999597976695411,3041
342086,3,3,4,5,45,loyal_customers,22926,5,1,0,343,3,2015-09-16 19:58:21.188,0.008746355685131196,0.9933208826644998,3041
1225702,4,2,4,5,45,loyal_customers,213917,3,23,0,73,1,2015-09-15 05:24:33.660,0.0136986301369863,0.9652537001033774,3043
344663,64,0,1,1,11,hibernating,433278,1,0,0,56,0,2015-07-17 11:26:56.190,0.0,0.47442366024138416,3103
392715,57,0,1,1,11,hibernating,131114,4,22,0,2,0,2015-07-24 22:50:05.205,0.0,0.47442366024138416,3095
591138,24,0,1,2,12,hibernating,429190,2,3,0,1,0,2015-08-26 03:37:21.679,0.0,0.47442366024138416,3063
192330,9,4,2,5,25,cant_loose,249469,2,19,0,42,2,2015-09-10 06:06:44.746,0.047619047619047616,0.9864971220236449,3048
777865,2,0,5,2,52,potential_loyalists,304388,4,6,0,106,0,2015-09-17 00:10:31.395,0.0,0.47442366024138416,3041
1171171,51,0,1,3,13,at_Risk,90287,1,23,0,2,0,2015-07-30 06:14:24.127,0.0,0.47442366024138416,3090
1075635,5,1,3,4,34,loyal_customers,379481,1,21,0,96,1,2015-09-14 20:27:14.227,0.010416666666666666,0.9652537001033774,3043
1013905,3,11,4,5,45,loyal_customers,463379,1,5,0,64,0,2015-09-07 17:05:25.769,0.0,0.47442366024138416,3050
1325815,5,0,3,4,34,loyal_customers,405798,2,0,0,85,0,2015-09-14 23:39:21.960,0.0,0.47442366024138416,3043
310129,2,21,5,5,55,champions,309821,0,0,0,315,4,2015-09-11 21:04:21.464,0.012698412698412698,0.9962414011682074,3046
1108631,1,2993,5,5,55,champions,386704,1,2,0,46,2,2015-09-08 21:04:12.938,0.043478260869565216,0.9864971220236449,3049
568384,4,0,4,2,42,potential_loyalists,307239,6,19,0,55,0,2015-09-15 17:52:07.327,0.0,0.47442366024138416,3042
794491,9,0,2,3,23,at_Risk,254678,3,19,0,46,0,2015-09-10 17:35:22.428,0.0,0.47442366024138416,3047
